stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
642,642,Colby & East,COLBY ST & STATE HWY 96,43.146776,-77.562049,,,,,,0,
643,643,Colby & East,,43.14686,-77.561705,,,,,,0,
644,644,Colby & Park,COLBY ST & PARK AVE,43.145828,-77.562577,,,,,,0,
652,652,Colfax & 575 Colfax,,43.1767,-77.669861,,,,,,0,
655,655,Commercial & Garfield,W COMMERCIAL ST & GARFIELD ST,43.113707,-77.488023,,,,,,0,
656,656,Commercial & Garfield,W COMMERCIAL ST & GARFIELD ST,43.113677,-77.487405,,,,,,0,
661,661,Commercial & Main,W COMMERCIAL ST & MAIN ST,43.112965,-77.485568,,,,,,0,
664,664,Commercial & Washington,W COMMERCIAL ST & STATE HWY 153,43.114355,-77.490009,,,,,,0,
665,665,Commercial & Washington,W COMMERCIAL ST & STATE HWY 153,43.1143,-77.490119,,,,,,0,
679,679,Cooper Loop,,43.21711,-77.598378,,,,,,0,
682,682,Country Club Plaza,,43.103258,-77.484057,,,,,,0,
683,683,Court & Chestnut,COURT ST & STATE HWY 15,43.15422,-77.603566,,,,,,0,
684,684,Court & Clinton,COURT ST & STATE HWY 15,43.153978,-77.60521,,,,,,0,
685,685,Court & Saint Marys,COURT ST & RAMP,43.153798,-77.606827,,,,,,0,
728,728,Strong Hospital,CRITTENDEN BLVD & CONNECTING RD,43.121695,-77.623885,,,,,,0,
735,735,Culver & 4250 Culver,COUNTY HWY 120 & DRIVEWAY,43.226094,-77.547557,,,,,,0,
737,737,Culver & Adrian,COUNTY HWY 120 & ADRIAN RD,43.222942,-77.550378,,,,,,0,
739,739,Culver & Avondale,COUNTY HWY 120 & AVONDALE RD,43.218066,-77.555372,,,,,,0,
740,740,Culver & Bay,CULVER RD & BAY ST,43.171689,-77.559912,,,,,,0,
743,743,Culver & Breezeway,COUNTY HWY 120 & BREEZEWAY DR,43.229877,-77.54555,,,,,,0,
744,744,Culver & Breezeway,COUNTY HWY 120 & BREEZEWAY DR,43.23019,-77.54556,,,,,,0,
748,748,Culver & Charwood - North,CULVER RD & CHARWOOD CIR,43.184128,-77.560688,,,,,,0,
751,751,Culver & Corley,COUNTY HWY 120 & CORLEY DR,43.224889,-77.548616,,,,,,0,
755,755,Culver & Durand Blvd,COUNTY HWY 120 & DEWBERRY DR,43.227468,-77.546793,,,,,,0,
756,756,Culver & Durand Dr,COUNTY HWY 120 & DURAND DR,43.222902,-77.550642,,,,,,0,
762,762,Culver & Fairlea,COUNTY HWY 120 & FAIRLEA DR,43.219467,-77.554154,,,,,,0,
763,763,Culver & Ferris,CULVER RD & FERRIS ST,43.170109,-77.560768,,,,,,0,
765,765,Culver & Garford,,43.212415,-77.559731,,,,,,0,
766,766,Culver & Garford,COUNTY HWY 120 & GARFORD RD,43.21233,-77.559644,,,,,,0,
773,773,Culver & Harwick,CULVER RD & HARWICK RD,43.173744,-77.55862,,,,,,0,
774,774,Culver & Hazelwood,CULVER RD & HAZELWOOD TER,43.167667,-77.562094,,,,,,0,
775,775,Culver & Hazelwood,CULVER RD & HAZELWOOD TER,43.167539,-77.561952,,,,,,0,
776,776,Culver & Heberle,COUNTY HWY 120 & HEBERLE RD,43.19284,-77.56114,,,,,,0,
779,779,Culver & Hoffman,COUNTY HWY 120 & HOFFMAN RD,43.217664,-77.555957,,,,,,0,
780,780,Culver & Humboldt,CULVER RD & HUMBOLDT ST,43.155106,-77.568855,,,,,,0,
781,781,Culver & Humboldt,CULVER RD & HUMBOLDT ST,43.155427,-77.568483,,,,,,0,
782,782,Culver & Lake Breeze,COUNTY HWY 120 & LAKE BREEZE PARK,43.219311,-77.554101,,,,,,0,
783,783,Culver & Lancraft,CULVER RD & LANCRAFT ST,43.177983,-77.558665,,,,,,0,
784,784,Culver & Laurelton,CULVER RD & LAURELTON RD,43.172332,-77.559428,,,,,,0,
786,786,Culver & Liberty,COUNTY HWY 120 & LIBERTY AVE,43.220341,-77.553275,,,,,,0,
789,789,Culver & Melville,CULVER RD & MELVILLE ST,43.166788,-77.562376,,,,,,0,
791,791,Culver & Merchants,CULVER RD & MERCHANTS RD,43.171041,-77.560096,,,,,,0,
793,793,Culver & Norton,CULVER RD & NORTON ST,43.187516,-77.560868,,,,,,0,
794,794,Culver & Owaissa,COUNTY HWY 120 & OWAISSA DR,43.214259,-77.558789,,,,,,0,
797,797,Culver & Pemberton,COUNTY HWY 120 & PEMBERTON RD,43.214042,-77.558785,,,,,,0,
798,798,Culver & Point Pleasant,COUNTY HWY 120 & POINT PLEASANT RD,43.223688,-77.549607,,,,,,0,
801,801,Culver & Richland,,43.170893,-77.560335,,,,,,0,
802,802,Culver & Ridge,CULVER RD & COUNTY HWY 120,43.204594,-77.561841,,,,,,0,
803,803,Culver & Ridge,CULVER RD & RIDGE RD E,43.203856,-77.562017,,,,,,0,
804,804,Culver & 1633 Culver,CULVER RD & ROCKET ST,43.175591,-77.557799,,,,,,0,
808,808,Culver & Seneca,COUNTY HWY 120 & SENECA RD,43.216148,-77.557433,,,,,,0,
809,809,Culver & Seneca,COUNTY HWY 120 & SENECA RD,43.215858,-77.557528,,,,,,0,
810,810,Culver & Seymour,CULVER RD & SEYMOUR RD,43.18096,-77.560512,,,,,,0,
811,811,Culver & Sweet Fern,COUNTY HWY 120 & COUNTY HWY 257,43.227813,-77.546827,,,,,,0,
814,814,Culver & Titus,COUNTY HWY 120 & COUNTY HWY 91,43.211717,-77.560078,,,,,,0,
815,815,Culver & Titus,COUNTY HWY 120 & COUNTY HWY 91,43.211345,-77.560103,,,,,,0,
817,817,Culver & Vermont,CULVER RD & VERMONT ST,43.169201,-77.561278,,,,,,0,
818,818,Culver & Vermont,,43.16912,-77.561126,,,,,,0,
820,820,Culver & Winfield,COUNTY HWY 120 & WINFIELD RD,43.209163,-77.561101,,,,,,0,
821,821,Culver & Winfield,COUNTY HWY 120 & WINFIELD RD,43.209306,-77.56114,,,,,,0,
822,822,Culver & Woodman,CULVER RD & WOODMAN PARK,43.17937,-77.560041,,,,,,0,
823,823,Culver & Worthington,COUNTY HWY 120 & WORTHINGTON RD,43.207044,-77.562025,,,,,,0,
824,824,Culver & Worthington,COUNTY HWY 120 & WORTHINGTON RD,43.207298,-77.56209,,,,,,0,
839,839,Curlew & Emerson,CURLEW ST & EMERSON ST,43.174076,-77.648313,,,,,,0,
840,840,Curlew & Emerson,CURLEW ST & EMERSON ST,43.17429,-77.648182,,,,,,0,
841,841,Curlew & Glenwood,CURLEW ST & GLENWOOD AVE,43.176793,-77.64819,,,,,,0,
842,842,Curlew & Glenwood,CURLEW ST & GLENWOOD AVE,43.176975,-77.64831,,,,,,0,
843,843,Curlew & Lexington,CURLEW ST & LEXINGTON AVE,43.178559,-77.648287,,,,,,0,
844,844,Curlew & Lexington,CURLEW ST & LEXINGTON AVE,43.179096,-77.648177,,,,,,0,
849,849,Dewey & Alameda,DEWEY AVE & ALAMEDA ST,43.186977,-77.638753,,,,,,0,
850,850,Dewey & Alameda,DEWEY AVE & ALAMEDA ST,43.187405,-77.63904,,,,,,0,
853,853,Dewey & Birr,DEWEY AVE & BIRR ST,43.185156,-77.63875,,,,,,0,
854,854,Dewey & Birr,DEWEY AVE & BIRR ST,43.185381,-77.639049,,,,,,0,
857,857,Dewey & Clay,DEWEY AVE & CLAY AVE,43.191598,-77.63878,,,,,,0,
858,858,Dewey & Clay,DEWEY AVE & CLAY AVE,43.191808,-77.638954,,,,,,0,
861,861,Dewey & Driving Park,DEWEY AVE & DRIVING PARK AVE,43.181175,-77.639449,,,,,,0,
865,865,Dewey & Glenwood,DEWEY AVE & GLENWOOD AVE,43.177051,-77.639585,,,,,,0,
866,866,Dewey & Glenwood,DEWEY AVE & GLENWOOD AVE,43.176781,-77.639378,,,,,,0,
868,868,Dewey & Kislingbury,DEWEY AVE & KISLINGBURY ST,43.183674,-77.638985,,,,,,0,
871,871,Dewey & Lexington,DEWEY AVE & LEXINGTON AVE,43.179618,-77.639394,,,,,,0,
873,873,Dewey & Magee,DEWEY AVE & MAGEE AVE,43.190099,-77.63901,,,,,,0,
874,874,Dewey & Magee,DEWEY AVE & MAGEE AVE,43.189995,-77.638756,,,,,,0,
875,875,Dewey & Ravine,DEWEY AVE & RAVINE AVE,43.175077,-77.639362,,,,,,0,
876,876,Dewey & Ravine,DEWEY AVE & RAVINE AVE,43.175328,-77.639589,,,,,,0,
877,877,Dewey & Ridgeway,DEWEY AVE & RIDGEWAY AVE,43.193694,-77.638762,,,,,,0,
878,878,Dewey & Selye,DEWEY AVE & SELYE TER,43.181552,-77.63872,,,,,,0,
882,882,Dewey & Pomona,STATE HWY 18 & POMONA DR,43.225406,-77.643004,,,,,,0,
886,886,Dewey & Avis,DEWEY AVE & AVIS ST,43.195538,-77.639015,,,,,,0,
887,887,Dewey & Avis,DEWEY AVE & AVIS ST,43.195354,-77.638771,,,,,,0,
888,888,Dewey & Banker,STATE HWY 18 & BANKER PL,43.21473,-77.640262,,,,,,0,
894,894,Dewey & Brookridge,STATE HWY 18 & BROOKRIDGE DR,43.229822,-77.646523,,,,,,0,
895,895,Dewey & Brookridge,STATE HWY 18 & BROOKRIDGE DR,43.229939,-77.646802,,,,,,0,
896,896,Dewey & Burling,STATE HWY 18 & BURLING RD,43.216564,-77.641374,,,,,,0,
898,898,Dewey & Christian,STATE HWY 18 & CHRISTIAN AVE,43.204962,-77.63881,,,,,,0,
899,899,Dewey & Dalston,STATE HWY 18 & DALSTON RD,43.221293,-77.641447,,,,,,0,
900,900,Dewey & De Neve,DEWEY AVE & DE NEVE AVE,43.198934,-77.638935,,,,,,0,
903,903,Dewey & Dunsmere,STATE HWY 18 & DUNSMERE DR,43.208988,-77.638756,,,,,,0,
904,904,Dewey & Dunsmere,STATE HWY 18 & DUNSMERE DR,43.208851,-77.638541,,,,,,0,
905,905,Dewey & Eastman,STATE HWY 18 & EASTMAN AVE,43.201831,-77.638619,,,,,,0,
907,907,Dewey & Ridge,STATE HWY 18 & EASTMAN AVE,43.201626,-77.638842,,,,,,0,
908,908,Dewey & Eglantine,STATE HWY 18 & EGLANTINE RD,43.218967,-77.641382,,,,,,0,
909,909,Dewey & Ellington,STATE HWY 18 & ELLINGTON RD,43.215263,-77.64045,,,,,,0,
910,910,Dewey & Ellington,STATE HWY 18 & ELLINGTON RD,43.215348,-77.640722,,,,,,0,
911,911,Dewey & English,STATE HWY 18 & ENGLISH RD,43.23821,-77.646727,,,,,,0,
916,916,Dewey & Florida,STATE HWY 18 & FLORIDA AVE,43.218638,-77.641189,,,,,,0,
925,925,Dewey & Maiden,STATE HWY 18 & MAIDEN LN,43.223635,-77.641721,,,,,,0,
926,926,Dewey & Mc Call,STATE HWY 18 & MCCALL RD,43.210799,-77.638479,,,,,,0,
927,927,Dewey & Mc Call,STATE HWY 18 & MCCALL RD,43.211065,-77.638644,,,,,,0,
928,928,Dewey & Merrill,STATE HWY 18 & MERRILL ST,43.204694,-77.638577,,,,,,0,
930,930,Dewey & Palm,DEWEY AVE & PALM ST,43.197507,-77.638943,,,,,,0,
935,935,Dewey & Ridge,,43.199736,-77.638684,,,,,,0,
936,936,Dewey & Ridgeway,DEWEY AVE & RIDGEWAY AVE,43.194121,-77.638949,,,,,,0,
938,938,Dewey & Rodessa,STATE HWY 18 & RODESSA RD,43.220147,-77.64119,,,,,,0,
942,942,Dewey & Steko,DEWEY AVE & STEKO AVE,43.197066,-77.638737,,,,,,0,
943,943,Dewey & Stone,STATE HWY 18 & STONE RD,43.223101,-77.641183,,,,,,0,
944,944,Dewey & Strathmore,STATE HWY 18 & STRATHMORE DR,43.226596,-77.644573,,,,,,0,
945,945,Dewey & Studley,,43.216904,-77.641194,,,,,,0,
947,947,Dewey & Wildwood,STATE HWY 18 & WILDWOOD DR,43.228434,-77.646189,,,,,,0,
948,948,Dewey & Wildwood,STATE HWY 18 & WILDWOOD DR,43.228376,-77.645929,,,,,,0,
949,949,Dewey & Williston,,43.220542,-77.641394,,,,,,0,
950,950,Dewey & Winchester,STATE HWY 18 & WINCHESTER ST,43.205632,-77.638592,,,,,,0,
951,951,Dewey & Winchester,STATE HWY 18 & WINCHESTER ST,43.205851,-77.638788,,,,,,0,
971,971,Driving Park & Archer,DRIVING PARK AVE & ARCHER ST,43.180999,-77.641366,,,,,,0,
972,972,Driving Park & Argo,,43.180949,-77.647793,,,,,,0,
975,975,Driving Park & Dewey,,43.180985,-77.638637,,,,,,0,
976,976,Driving Park & Dove,DRIVING PARK AVE & DOVE ST,43.180966,-77.645271,,,,,,0,
978,978,Driving Park & Holmes,DRIVING PARK AVE & HOLMES ST,43.180981,-77.643235,,,,,,0,
982,982,Driving Park & Pierpont,DRIVING PARK AVE & PIERPONT ST,43.180944,-77.636857,,,,,,0,
986,986,Driving Park & Tacoma,DRIVING PARK AVE & TACOMA ST,43.180961,-77.634783,,,,,,0,
994,994,East & 1765 East,,43.145653,-77.555968,,,,,,0,
1003,1003,East & 4045 East,STATE HWY 96 & DRIVEWAY,43.106646,-77.516092,,,,,,0,
1004,1004,East & 4045 East,EAST AVE & STATE HWY 96,43.106468,-77.516212,,,,,,0,
1007,1007,East & Alexander,STATE HWY 96 & ALEXANDER ST,43.155062,-77.594633,,,,,,0,
1008,1008,East & Allen,,43.116028,-77.517163,,,,,,0,
1013,1013,East & Alpine S,STATE HWY 96 & ALPINE DR,43.111305,-77.517224,,,,,,0,
1021,1021,East & Briar Patch,STATE HWY 96 & BRIAR PATCH RD,43.103391,-77.514856,,,,,,0,
1022,1022,East & Briar Patch,STATE HWY 96 & UNNAMED ST,43.103396,-77.514991,,,,,,0,
1031,1031,East & Country Club,STATE HWY 96 & COUNTRY CLUB DR,43.111207,-77.517354,,,,,,0,
1041,1041,East & French,STATE HWY 96 & FRENCH RD,43.097649,-77.514216,,,,,,0,
1042,1042,East & French,STATE HWY 96 & FRENCH RD,43.097496,-77.514026,,,,,,0,
1065,1065,East & New England,STATE HWY 96 & NEW ENGLAND DR,43.100314,-77.514055,,,,,,0,
1066,1066,East & New England,STATE HWY 96 & NEW ENGLAND DR,43.100213,-77.513955,,,,,,0,
1075,1075,East & Park,STATE HWY 96 & PARK AVE,43.146669,-77.56012,,,,,,0,
1076,1076,East & Park,STATE HWY 96 & PARK AVE,43.146649,-77.560453,,,,,,0,
1084,1084,East & Probert,STATE HWY 96 & PROBERT ST,43.146043,-77.558122,,,,,,0,
1093,1093,East & Sylvania,STATE HWY 96 & SYLVANIA RD,43.113355,-77.517328,,,,,,0,
1094,1094,East & Union,STATE HWY 96 & N UNION ST,43.155668,-77.596555,,,,,,0,
1109,1109,E Henrietta & 1095 E Henrietta,STATE HWY 15A & ELMWOOD AVE,43.098573,-77.613446,,,,,,0,
1111,1111,E Henrietta & 1575 E Henrietta,,43.089255,-77.610207,,,,,,0,
1116,1116,E Henrietta & Boothe,STATE HWY 15A & BOOTHE ST,43.119309,-77.617921,,,,,,0,
1117,1117,E Henrietta & Brighton Park,STATE HWY 15A & BRIGHTON PARK,43.118091,-77.617407,,,,,,0,
1118,1118,E Henrietta & Brighton Park,STATE HWY 15A & BRIGHTON PARK,43.118289,-77.61764,,,,,,0,
1120,1120,E Henrietta & Crittenden,,43.105316,-77.615987,,,,,,0,
1121,1121,E Henrietta & E Squire,STATE HWY 15A & E SQUIRE DR,43.100093,-77.614362,,,,,,0,
1124,1124,E Henrietta & Rosemount,STATE HWY 15A & FORT HILL TER,43.120952,-77.618613,,,,,,0,
1128,1128,E Henrietta & Jarley,STATE HWY 15A & JARLEY RD,43.0906,-77.61034,,,,,,0,
1129,1129,E Henrietta & Jefferson,STATE HWY 15A & PARKING LOT,43.087573,-77.609584,,,,,,0,
1130,1130,E Henrietta & Jefferson,STATE HWY 15A & STATE HWY 252,43.087763,-77.609216,,,,,,0,
1133,1133,E Henrietta & E Squire,STATE HWY 15A & E SQUIRE DR,43.100935,-77.614341,,,,,,0,
1136,1136,E Henrietta & Metro,STATE HWY 15A & METRO PARK,43.097843,-77.613508,,,,,,0,
1137,1137,E Henrietta & Monroe Community Hosp,STATE HWY 15A & STANYALE DR,43.113213,-77.616252,,,,,,0,
1139,1139,E Henrietta & Rosemount,STATE HWY 15A & ROSEMOUNT ST,43.120745,-77.618723,,,,,,0,
1142,1142,E Henrietta & Skinner,STATE HWY 15A & UNNAMED ST,43.105824,-77.615574,,,,,,0,
1143,1143,E Henrietta & South,STATE HWY 15A & SOUTH AVE,43.117202,-77.617023,,,,,,0,
1145,1145,E Henrietta & Stanyale,STATE HWY 15A & STANYALE DR,43.112794,-77.615991,,,,,,0,
1150,1150,E Henrietta & Westfall,STATE HWY 15A & WESTFALL RD,43.115315,-77.61645,,,,,,0,
1151,1151,E Henrietta & White Spruce,STATE HWY 15A & WHITE SPRUCE BLVD,43.103022,-77.615418,,,,,,0,
1152,1152,E Henrietta & White Spruce,STATE HWY 15A & E SQUIRE DR,43.102644,-77.614985,,,,,,0,
1164,1164,E Squire & Crittenden,,43.104616,-77.621236,,,,,,0,
1165,1165,E Squire & E Henrietta,E SQUIRE DR & STATE HWY 15A,43.100341,-77.615308,,,,,,0,
1166,1166,E Squire & E Henrietta,E SQUIRE DR & STATE HWY 15A,43.100454,-77.615141,,,,,,0,
1167,1167,E Squire & Lot 14,,43.102848,-77.621162,,,,,,0,
1168,1168,E Squire & Lot 14,E SQUIRE DR & STATE HWY 15A,43.103189,-77.621302,,,,,,0,
1169,1169,E Squire & Lot 18,E SQUIRE DR & STATE HWY 15A,43.104458,-77.621353,,,,,,0,
1170,1170,E Squire & Lot 5,E SQUIRE DR & STATE HWY 15A,43.100843,-77.617488,,,,,,0,
1171,1171,E Squire & Lot 6,E SQUIRE DR & STATE HWY 15A,43.100979,-77.617585,,,,,,0,
1172,1172,E Squire & W Squire,E SQUIRE DR & W SQUIRE DR,43.101655,-77.621048,,,,,,0,
1173,1173,E Squire & W Squire,,43.101441,-77.62068,,,,,,0,
1214,1214,Edison Tech High School,,43.176546,-77.671184,,,,,,0,
1215,1215,Pittsford Palmyra & Loud,STATE HWY 31 & LOUD RD,43.064406,-77.407418,,,,,,0,
1216,1216,Pittsford Palmyra & Mason,STATE HWY 31 & MASON RD,43.064602,-77.40688,,,,,,0,
1224,1224,Elmgrove & Mile Crossings,STATE HWY 386 & UNNAMED ST,43.150928,-77.732255,,,,,,0,
1231,1231,Elmwood & 1000 Elmwood,ELMWOOD AVE & CONNECTING RD,43.124988,-77.612541,,,,,,0,
1233,1233,Elmwood & 1580 Elmwood,ELMWOOD AVE & COUNTY HWY 87,43.125629,-77.595591,,,,,,0,
1238,1238,Elmwood & Al Sigl Ctr,ELMWOOD AVE & UNNAMED ST,43.125094,-77.609773,,,,,,0,
1239,1239,Elmwood & Antlers,COUNTY HWY 87 & ANTLERS DR,43.126337,-77.570958,,,,,,0,
1241,1241,Elmwood & Azalea,ELMWOOD AVE & AZALEA RD,43.125241,-77.605731,,,,,,0,
1243,1243,Elmwood & Azalea,ELMWOOD AVE & UNNAMED ST,43.12501,-77.606821,,,,,,0,
1244,1244,Elmwood & Bonnie Brae,COUNTY HWY 87 & BONNIE BRAE AVE,43.126279,-77.572474,,,,,,0,
1245,1245,Elmwood & Bonnie Brae,COUNTY HWY 87 & BONNIE BRAE AVE,43.126143,-77.572873,,,,,,0,
1248,1248,Elmwood & Clinton,COUNTY HWY 87 & CLINTON AVE S,43.125728,-77.592342,,,,,,0,
1249,1249,Elmwood & Clinton,ELMWOOD AVE & S CLINTON AVE,43.125534,-77.593311,,,,,,0,
1250,1250,Elmwood & Clintwood,COUNTY HWY 87 & CLINTWOOD DR,43.125799,-77.58952,,,,,,0,
1251,1251,Elmwood & Clintwood,COUNTY HWY 87 & CLINTWOOD DR,43.125625,-77.589908,,,,,,0,
1252,1252,Elmwood & Cobb,COUNTY HWY 87 & COBB TER,43.125712,-77.585569,,,,,,0,
1253,1253,Elmwood & Cobb,COUNTY HWY 87 & COBB TER,43.125937,-77.585351,,,,,,0,
1258,1258,Elmwood & Elmwood Ter,ELMWOOD AVE & ELMWOOD TER,43.12545,-77.596087,,,,,,0,
1260,1260,Elmwood & Genesee Valley Park,,43.123799,-77.631824,,,,,,0,
1262,1262,Elmwood & Goodman,ELMWOOD AVE & UNNAMED ST,43.125112,-77.60438,,,,,,0,
1264,1264,Elmwood & Hollywood,COUNTY HWY 87 & HOLLYWOOD AVE,43.126283,-77.568219,,,,,,0,
1267,1267,Elmwood & Johnsarbor,COUNTY HWY 87 & JOHNSARBOR DR W,43.125315,-77.599422,,,,,,0,
1269,1269,Eastman Dental,ELMWOOD AVE & CONNECTING RD,43.124421,-77.621903,,,,,,0,
1270,1270,Elmwood & Lilac,COUNTY HWY 87 & LILAC DR,43.125268,-77.601039,,,,,,0,
1271,1271,Elmwood & Lilac,COUNTY HWY 87 & LILAC DR,43.125435,-77.600851,,,,,,0,
1273,1273,Elmwood & opp Genesee Valley Park,STATE HWY 383 & UNNAMED ST,43.1251,-77.635374,,,,,,0,
1274,1274,Elmwood Loop,,43.124604,-77.634764,,,,,,0,
1276,1276,Elmwood & Roby,COUNTY HWY 87 & ROBY DR,43.126015,-77.576058,,,,,,0,
1277,1277,Elmwood & Roby,COUNTY HWY 87 & ROBY DR,43.126183,-77.576071,,,,,,0,
1278,1278,Elmwood & Rochester Psych Ctr,ELMWOOD AVE & UNNAMED ST,43.12488,-77.61015,,,,,,0,
1279,1279,School of Medicine,ELMWOOD AVE & RAMP,43.123766,-77.627198,,,,,,0,
1281,1281,Elmwood & South,ELMWOOD AVE & SOUTHVIEW TER,43.124766,-77.614579,,,,,,0,
1282,1282,Elmwood & South,ELMWOOD AVE & SOUTH AVE,43.124979,-77.613982,,,,,,0,
1294,1294,Emerson & Backus,EMERSON ST & BACKUS ST,43.173651,-77.632662,,,,,,0,
1298,1298,Emerson & Curlew,EMERSON ST & CURLEW ST,43.173916,-77.648071,,,,,,0,
1299,1299,Emerson & Santee,,43.173944,-77.64346,,,,,,0,
1300,1300,Emerson & Dewey,EMERSON ST & DEWEY AVE,43.173553,-77.638635,,,,,,0,
1301,1301,Emerson & Dewey,EMERSON ST & DEWEY AVE,43.173656,-77.639108,,,,,,0,
1304,1304,Emerson & McNaughton,EMERSON ST & MCNAUGHTON ST,43.173771,-77.651647,,,,,,0,
1307,1307,Emerson & Mt Read,EMERSON ST & MOUNT READ BLVD,43.173789,-77.658243,,,,,,0,
1309,1309,Emerson & Northampton,EMERSON ST & NORTHAMPTON ST,43.173921,-77.656193,,,,,,0,
1310,1310,Emerson & Northampton,,43.173847,-77.656468,,,,,,0,
1312,1312,Emerson & Polaris,EMERSON ST & POLARIS ST,43.173778,-77.66775,,,,,,0,
1313,1313,Emerson & Robin,EMERSON ST & ROBIN ST,43.173817,-77.645622,,,,,,0,
1314,1314,Emerson & Robin,EMERSON ST & ROBIN ST,43.173944,-77.645503,,,,,,0,
1315,1315,Emerson & Santee,EMERSON ST & SANTEE ST,43.173829,-77.643208,,,,,,0,
1316,1316,Emerson & Stenson,EMERSON ST & STENSON ST,43.173768,-77.662978,,,,,,0,
1318,1318,Emerson & 1292 Emerson,EMERSON ST & UNNAMED ST,43.173776,-77.665283,,,,,,0,
1321,1321,Empire & 1700 Empire,STATE HWY 404 & SMITH RD,43.185169,-77.506258,,,,,,0,
1325,1325,Empire & Route 590 Exit Ramp,STATE HWY 404 & STONEHENGE RD,43.176827,-77.540586,,,,,,0,
1326,1326,Empire & Autumn,STATE HWY 404 & UNNAMED ST,43.184843,-77.506754,,,,,,0,
1329,1329,Empire & Culver,EMPIRE BLVD & STATE RTE 941B,43.176329,-77.556785,,,,,,0,
1330,1330,Empire & Daytona,STATE HWY 404 & DAYTONA AVE,43.181063,-77.508457,,,,,,0,
1334,1334,Empire & Plank,STATE HWY 404 & COUNTY HWY 11,43.182638,-77.507913,,,,,,0,
1335,1335,Empire & Plank,STATE HWY 404 & COUNTY HWY 11,43.182279,-77.50784,,,,,,0,
1336,1336,Empire & Empire Marina,STATE HWY 404 & COUNTY HWY 11,43.174462,-77.518885,,,,,,0,
1337,1337,Empire & Empire Marina,,43.174165,-77.518506,,,,,,0,
1340,1340,Empire & Shelford,STATE RTE 941B & SHELFORD RD,43.176559,-77.550132,,,,,,0,
1341,1341,Empire & Sunrise Plaza,STATE HWY 404 & SMITH RD,43.187258,-77.505452,,,,,,0,
1342,1342,Empire & Sydenham,,43.177094,-77.539159,,,,,,0,
1368,1368,Estes & Corrigan,ESTES ST & BUFFALO RD,43.258162,-77.61045,,,,,,0,
1376,1376,Fairport & 353 Fairport,STATE HWY 31F & PITTSFORD MANOR LN,43.104469,-77.487617,,,,,,0,
1378,1378,Fairport & Baird,STATE HWY 31F & COUNTY HWY 34,43.102172,-77.465895,,,,,,0,
1379,1379,Fairport & Baird,STATE HWY 31F & COUNTY HWY 34,43.102244,-77.465307,,,,,,0,
1380,1380,Fairport & Blossom,STATE HWY 31F & BLOSSOM LN,43.102319,-77.473928,,,,,,0,
1382,1382,Fairport & Crescent East,STATE HWY 31F & CRESCENT RD,43.102257,-77.473367,,,,,,0,
1385,1385,Fairport & Jefferson,STATE HWY 31F & COUNTY HWY 40,43.101588,-77.462207,,,,,,0,
1386,1386,Fairport & Jefferson,STATE HWY 31F & COUNTY HWY 40,43.101373,-77.462081,,,,,,0,
1387,1387,Fairport & Lincoln,,43.102635,-77.480556,,,,,,0,
1389,1389,Fairport & Marsh,STATE HWY 31F & MARSH RD,43.102606,-77.481372,,,,,,0,
1390,1390,Fairport & OConnor,STATE HWY 31F & OCONNOR RD,43.100836,-77.459238,,,,,,0,
1393,1393,St. John Fisher Connection Hub,PARKING LOT,43.112196,-77.50809,,,,,,0,
1396,1396,Fairport & Sunset,STATE HWY 31F & SUNSET TRL,43.102193,-77.468789,,,,,,0,
1397,1397,Fairport & Sunset,STATE HWY 31F & SUNSET TRL,43.102342,-77.468313,,,,,,0,
1402,1402,Farmington & Fairfax,,43.165601,-77.550927,,,,,,0,
1403,1403,Farmington & Mildorf,FARMINGTON RD & WYAND CRES,43.165526,-77.553212,,,,,,0,
1406,1406,Farmington & Winton,,43.165878,-77.544846,,,,,,0,
1412,1412,Five Mile Line & Belvedere,COUNTY HWY 18 & BELVEDERE HTS,43.128048,-77.475988,,,,,,0,
1413,1413,Five Mile Line & Belvedere,COUNTY HWY 18 & BELVEDERE HTS,43.127736,-77.475853,,,,,,0,
1414,1414,Five Mile Line & Brebeuf,COUNTY HWY 18 & BREBEUF DR,43.126606,-77.476032,,,,,,0,
1418,1418,Five Mile Line & Edgewood,COUNTY HWY 18 & EDGEWOOD DR,43.124965,-77.47607,,,,,,0,
1420,1420,Five Mile Line & Harmon,COUNTY HWY 18 & HARMON RD,43.124812,-77.476004,,,,,,0,
1425,1425,Ford & Adams,FORD ST & COUNTY HWY 13,43.14899,-77.620692,,,,,,0,
1426,1426,Ford & Adams,FORD ST & ADAMS ST,43.14867,-77.620368,,,,,,0,
1427,1427,Ford & Atkinson,FORD ST & ATKINSON ST,43.149998,-77.62039,,,,,,0,
1428,1428,Ford & Atkinson,FORD ST & BEAVER ST,43.149593,-77.620667,,,,,,0,
1430,1430,Ford & Main,BOYS CLUB PL & STATE HWY 33,43.153289,-77.620298,,,,,,0,
1431,1431,Ford & Main,,43.153658,-77.620288,,,,,,0,
1432,1432,Ford & Samuel McCree,,43.146639,-77.619985,,,,,,0,
1433,1433,Ford & Samuel McCree,FORD ST & DR SAMUEL MCCREE WAY,43.146522,-77.619676,,,,,,0,
1437,1437,Ford & Troup,FORD ST & TROUP ST,43.151388,-77.620665,,,,,,0,
1438,1438,Ford & Troup,,43.151103,-77.620418,,,,,,0,
